"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Israel","ISR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","321000000","380000000","","","","711000000","831000000","911000000","1161000000","1304000000","1402000000","1874000000","2120000000","2697000000","3563000000","3688000000","4397000000","5459000000","6619000000","8075000000","9858000000","10554100000","10200600000","10001200000","10516700000","10980500000","11917200000","14058800000","15572900000","16860500000","18902000000","18588800000","21031200000","22187300000","24980700000","29118200000","31337400000","33682600000","35411100000","40537300000","50220800000","43209700000","41771200000","46304800000","56045700000","63682100000","71284000000","83427100000","89957300000","75008800000","88474900000","101879200000","100019800000","104774600000","108737100000","104020500000","106182000000","113410100000",
"Italy","ITA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","18672001741.328","21159499538.5326","25710497282.2038","30592598918.7993","39953370444.9449","44643719024.3651","46798087699.0497","57578733402.9371","71918469004.84","93696747883.3783","103303329806.547","100241017764.455","97597344834.2188","95683462127.7463","98171792179.7792","102194057086.516","128134112432.867","154107195068.356","167103994713.466","184695782317.208","235636402614.364","234632088074.142","261389761850.628","249483639801.126","270190429471.007","324306658063.624","352234578624.907","347174193341.88","356902954745.255","347116141785.645","341375159909.659","346600103193.581","364485423101.754","430362889451.496","504653035858.147","541496656218.277","613367841034.812","728020307828.543","761062281169.866","585924945298.164","616965677569.199","708556335372.723","669584391935.388","692856399879.462","714299691966.968","608356476674.082","625439564229.501","682111681771.459",
"Jamaica","JAM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","942900000","1007000000","1169800000","1220900000","1421600000","1499800000","1371100000","1332200000","1335200000","1266200000","1411000000","1634200000","1771700000","2009000000","2324700000","2248500000","2295500000","2483090000","3132800000","3540500000","3464700000","3546500000","3540100000","3643300000","3781600000","3569600000","3442360000","3740930000","4168314718.70717","4321921572.81642","5160686255.68003","5589869864.18724","6027059753.56768","4273247559.42826","4247575330.51897","4507787350.95548","4834621201.70428","4608260059.60377","4691935760.88599","4625903185.86177","4727185928.44843","",
"Jordan","JOR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","124879862.181383","189000322.478521","279734031.035887","414644952.436674","590391085.66813","731836313.723642","921253405.770399","1221633977.15544","1704185608.04811","2093595989.07908","2068326628.8468","1877505358.0594","1983632791.87158","2057036371.3174","1890913916.77579","2283103886.01919","2468718641.52737","2387638272.66288","2578271183.75712","2594970352.95259","2780578629.0489","2918936246.7696","3059144835.0187","3594494393.31237","3774894217.20734","3820592383.63893","3934414668.54725","4001128349.78843","4206939351.19887","4434391627.80469","5035685057.94689","5380389280.67701","6604973201.69253","7426297602.2567","9143836389.28068","10683670718.097","13750696208.6425","12022253521.1268","13639056338.0282","14454197183.0986","14997464788.7324","15021253521.1267","16404859154.9296","14838028169.0141","14344929577.4648","15122676056.338",
"Japan","JPN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578214480634.447","583250053270.238","527470647339.876","553937788168.557","633934268186.535","545160769998.13","544829673562.583","620534003774.825","754335586817.066","819479184930.631","900749086491.064","1001626293503.32","1083004357064.14","844506170708.605","1071820302891.3","1164214791138.41","1143468463973.13","1071882292293.55","1119748174410.1","1033377577071.41","1072359401399.23","1147691190949.85",
"Kazakhstan","KAZ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6019700000","7022700000","7815000000","6870300000","7029800000","10479863237.7596","10418811433.611","11808714107.7677","15216961628.9373","23072500989.4735","31379954105.3203","43214724731.6201","55588081314.1566","79996848820.7075","51205220085.5586","68211928749.4654","91763626088.9299","93848852423.3982","93300547327.0693","89143184345.8296","55250276778.7245","45814086242.7631","58086087592.8225",
"Kenya","KEN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","1011140475.80723","1142922705.52888","1593898754.21819","1543590152.92858","1629364047.70273","2061268667.68007","1798618734.35169","1629964316.29262","1524845027.76245","1663119737.12621","1606609820.01311","1902285925.31623","1738613418.11937","1891802040.89683","1934624595.33291","2233319707.96124","2205718121.84636","2152415145.29155","3704375121.41754","4285612640.96408","3579927604.95708","3741405039.90204","4220244980.68268","4461685574.99416","4389260003.32261","2820573264.17497","3057551984.14863","3251049911.78221","3669471395.79772","4327503932.2581","5415507873.37419","6045198365.48384","7223412370.79996","8466771264.02845","7566975733.58824","9127294433.419","10241753002.4404","11575351233.8639","11345867817.0091","11739528524.8276","11112396590.4362","10335525802.3107","10842169253.6479",
"Kyrgyz Republic","KGZ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","451822000","567050000","682580000","610426106.534688","538444205.642426","589918778.582168","575407707.7104","646392701.045","753743713.736568","950738521.065208","962787384.383542","1326343922.94669","2065231459.88205","2722535031.4812","2353696498.5804","2272670788.57483","3235530438.69221","3532516528.77342","3855789043.47699","3314550141.04174","2454272041.01725","2433958470.94433","2623878898.8545",
"Cambodia","KHM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","348072000","546500000","978900000","819000000","912400000","1027205778.10876","1475621329.80739","1892631567.76727","2153301724.34947","2424597334.66058","2678429887.44968","3442378783.37974","4093793399.4349","5106985100.93718","4792880767.94144","5128706394.81074","5021059993.5501","5993094310.13456","7826058896.57143","8892572811.94566","10094451817.4872","11350108768.5906","12536693197.5447","13392559372.7842","",
"Kiribati","KIR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","34560234.680257","16986161.4254494","19235485.5225675","17631256.0225649","15949334.0299825","24755178.1872029","19192748.0783133","18974258.1370847","21239619.6557857","27078501.7156177","28806813.2395309","30335113.9814267","36832549.2840994","38681793.7573211","35217876.1832227","40760348.0409749","","","","","","","","","","","","60783127.1837445","83038314.3677151","92354781.2091795","74692762.6309521","95733537.8838608","97881620.4675399","128626461.771507","147581852.420149","190348103.028359","200195596.911432","165013957.208657","",
"St. Kitts and Nevis","KNA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","32922222.2222222","35462962.962963","33337037.037037","33225925.9259259","41366666.6666667","43474074.0740741","60111111.1111111","72344444.4444444","79670370.3703704","82751851.8518518","85692592.5925926","99448148.1481482","115185185.185185","117455555.555556","123855555.555555","125274074.074074","130755555.555556","144374074.074074","149818518.518519","152466666.666667","155514814.814815","157577037.037037","158815362.962963","170858987.777778","201516953.703704","237337420","248990770.740741","247758655.925926","244705266.296297","185265775.185185","215838852.222223","248935928.148148","262556794.814815","299486839.259259","561341555.423497","548467255.8309","535572811.149614","",
"Korea, Rep.","KOR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","9457000000","13073000000","17161000000","19530000000","20755600000","25083400000","24832600000","26797400000","30389500000","27872300000","38876700000","53482200000","67289000000","70095200000","73374700000","81377000000","87896600000","97339300000","112581600000","147532300000","153292000000","164455700000","158853100000","168731800000","209210600000","184636500000","199471400000","238669600000","312558000000","347992100000","401765900000","475389200000","545913600000","452024500000","569767300000","705436000000","737202900000","752004400000","751943600000","664476800000","632281700000","689304300000",
"Kuwait","KWT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","10288508098.3678","11864395709.6799","12150778571.6058","13837345795.8058","22871837045.387","27343953628.8968","25740235111.8671","18540451801.218","18052903095.9124","18898073998.9885","16841048272.6402","16621089632.4724","15380571352.699","16729428903.959","21951844255.0292","16851848641.9026","8164813800","13948444185.761","15945608016.9998","16842371053.502","20340245799.3306","22847375919.5198","23784498793.2787","18546662499.831","19878477164.9198","28616641207.231","23328424153.1664","20730847485.5937","28671039189.8263","38659993213.4374","58100000000","77396761226.7338","89021665749.1753","112864376539.628","74750456043.6285","85867391467.0791","123554663576.153","142478227083.976","136573740135.813","127205336103.765","78384957849.206","71340695578.1071","82651169425.3812",
"Latin America & Caribbean (excluding high income)","LAC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","72776129875.4966","93681663850.4633","103441037775.2","93929522234.8966","91707746743.999","105174691567.685","99212811265.7542","84380528197.1689","96439248348.015","108180305764.155","120644687320.676","133083861276.211","131919751172.674","138029822972.78","149628324230.341","170235477143.94","199494130049.906","221137578756.212","243444640399.001","281768085603.203","299303742271.103","361680653874.361","345314957480.386","347219631404.396","372088993038.723","453659936726.685","544030466351.32","648017840065.513","734456144029.606","849557206541.666","660519765977.164","836353668735.25","1032695109497.32","1047514966396.23","1053210751519.68","1044631788529.63","909321986080.292","886636102988.711","992310793508.274",
